stamp,face_id,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,pred_x,pred_y,pred_z,pred_qx,pred_qy,pred_qz,pred_qw,pos_err,ang_err_deg,image_error,object_error,weight
1767066189.652692,13,-0.134860,-0.028049,0.630857,0.541743,0.632643,-0.025355,0.552843,-0.135784,-0.029044,0.632672,0.541753,0.632231,-0.022296,0.553435,0.002267,0.360075,0.000000,1.585617,0.630669
1767066189.686073,10,-0.134726,-0.028072,0.629976,0.541760,0.632378,-0.024773,0.553155,-0.134098,-0.027568,0.627810,0.542816,0.632149,-0.024539,0.552392,0.002311,0.153952,0.000000,1.247817,0.801399
1767066189.686073,13,-0.134726,-0.028072,0.629976,0.541760,0.632378,-0.024773,0.553155,-0.135235,-0.028766,0.630823,0.540457,0.631935,-0.023465,0.554990,0.001207,0.302565,0.000000,1.591387,0.628383
1767066189.719554,10,-0.134787,-0.028109,0.630479,0.541881,0.632543,-0.024290,0.552870,-0.134238,-0.027526,0.629875,0.542194,0.633075,-0.024645,0.551936,0.001003,0.134561,0.000000,1.098214,0.910569
1767066189.719554,13,-0.134787,-0.028109,0.630479,0.541881,0.632543,-0.024290,0.552870,-0.135762,-0.029076,0.632598,0.541776,0.632237,-0.022282,0.553407,0.002525,0.241120,0.000000,1.658389,0.602995
1767066189.752931,10,-0.134714,-0.028164,0.630145,0.542133,0.632761,-0.023618,0.552402,-0.134058,-0.027657,0.628545,0.542638,0.633016,-0.023512,0.551618,0.001802,0.111359,0.000000,1.148671,0.870571
1767066189.752931,13,-0.134714,-0.028164,0.630145,0.542133,0.632761,-0.023618,0.552402,-0.135420,-0.028959,0.631515,0.542175,0.633038,-0.021859,0.552115,0.001734,0.206751,0.000000,1.517421,0.659013
1767066189.786430,10,-0.134534,-0.028157,0.629496,0.542271,0.633294,-0.023593,0.551657,-0.133678,-0.027600,0.627238,0.542289,0.634512,-0.025182,0.550167,0.002478,0.285975,0.000000,1.212434,0.824787
1767066189.786430,13,-0.134534,-0.028157,0.629496,0.542271,0.633294,-0.023593,0.551657,-0.135291,-0.028900,0.631105,0.542635,0.633159,-0.021362,0.551543,0.001927,0.259860,0.000000,1.648672,0.606549
1767066189.819945,10,-0.134425,-0.028178,0.629095,0.542592,0.633367,-0.023290,0.551269,-0.133708,-0.027691,0.627062,0.543155,0.633720,-0.023118,0.550316,0.002210,0.134593,0.000000,1.155692,0.865283
1767066189.819945,13,-0.134425,-0.028178,0.629095,0.542592,0.633367,-0.023290,0.551269,-0.135191,-0.028918,0.631061,0.542737,0.633080,-0.022643,0.551484,0.002235,0.086356,0.000000,1.643195,0.608570
1767066189.853267,10,-0.134485,-0.028184,0.629019,0.542530,0.632841,-0.023291,0.551934,-0.133931,-0.027652,0.627168,0.543095,0.632348,-0.022988,0.551956,0.002004,0.092720,0.000000,1.155326,0.865557
1767066189.853267,13,-0.134485,-0.028184,0.629019,0.542530,0.632841,-0.023291,0.551934,-0.135433,-0.028975,0.631542,0.541517,0.631983,-0.023739,0.553890,0.002809,0.275718,0.000000,1.685946,0.593139
1767066189.886808,10,-0.134497,-0.028187,0.628928,0.542555,0.632564,-0.023241,0.552229,-0.133931,-0.027652,0.627168,0.543095,0.632348,-0.022988,0.551956,0.001924,0.079140,0.000000,1.155326,0.865557
1767066189.886808,13,-0.134497,-0.028187,0.628928,0.542555,0.632564,-0.023241,0.552229,-0.135321,-0.028945,0.631191,0.541867,0.632061,-0.023448,0.553471,0.002525,0.174264,0.000000,1.623982,0.615770
1767066189.920330,10,-0.134608,-0.028209,0.629719,0.542278,0.632922,-0.023333,0.552087,-0.134199,-0.027598,0.629870,0.542186,0.633770,-0.024020,0.551174,0.000751,0.163393,0.000000,1.160365,0.861798
1767066189.920330,13,-0.134608,-0.028209,0.629719,0.542278,0.632922,-0.023333,0.552087,-0.135336,-0.028991,0.631200,0.541646,0.632856,-0.022752,0.552806,0.001826,0.128477,0.000000,1.396285,0.716186
1767066189.953477,10,-0.134587,-0.028181,0.629755,0.542172,0.632951,-0.023167,0.552164,-0.133973,-0.027651,0.628554,0.542712,0.633526,-0.022940,0.550983,0.001449,0.164807,0.000000,1.068925,0.935519
1767066189.953477,13,-0.134587,-0.028181,0.629755,0.542172,0.632951,-0.023167,0.552164,-0.135520,-0.028965,0.631778,0.540966,0.632117,-0.023007,0.554305,0.002362,0.297981,0.000000,1.719347,0.581616
1767066189.987179,10,-0.134583,-0.028154,0.629890,0.542260,0.632889,-0.023456,0.552137,-0.134261,-0.027565,0.629868,0.542151,0.633167,-0.024620,0.551874,0.000672,0.140994,0.000000,1.168801,0.855578
1767066189.987179,13,-0.134583,-0.028154,0.629890,0.542260,0.632889,-0.023456,0.552137,-0.135022,-0.028911,0.630229,0.542665,0.632322,-0.022673,0.552421,0.000938,0.124457,0.000000,1.624954,0.615402
1767066190.020550,10,-0.134898,-0.028114,0.630988,0.542251,0.632386,-0.023923,0.552702,-0.134718,-0.027442,0.631126,0.542542,0.631501,-0.025473,0.553359,0.000709,0.220513,0.000000,1.104506,0.905382
1767066190.020550,13,-0.134898,-0.028114,0.630988,0.542251,0.632386,-0.023923,0.552702,-0.135936,-0.029042,0.633432,0.541774,0.632190,-0.022990,0.553433,0.002813,0.148138,0.000000,1.687980,0.592424
1767066190.054055,10,-0.134602,-0.028129,0.630066,0.542256,0.633123,-0.024090,0.551845,-0.133748,-0.027533,0.628298,0.541935,0.634754,-0.026114,0.550192,0.002052,0.354967,0.000000,1.302148,0.767962
1767066190.054055,13,-0.134602,-0.028129,0.630066,0.542256,0.633123,-0.024090,0.551845,-0.135044,-0.028915,0.630311,0.542670,0.633080,-0.021983,0.551576,0.000935,0.248060,0.000000,1.649531,0.606233
1767066190.087550,10,-0.134616,-0.028144,0.629779,0.542323,0.632886,-0.024147,0.552049,-0.133936,-0.027575,0.627701,0.542841,0.632926,-0.025268,0.551443,0.002260,0.157686,0.000000,1.248112,0.801210
1767066190.087550,13,-0.134616,-0.028144,0.629779,0.542323,0.632886,-0.024147,0.552049,-0.135532,-0.028920,0.631863,0.541831,0.632169,-0.022843,0.553407,0.002405,0.237636,0.000000,1.630672,0.613244
1767066190.120817,10,-0.134641,-0.028108,0.629997,0.542110,0.632801,-0.024487,0.552341,-0.134333,-0.027478,0.629923,0.542125,0.633063,-0.026060,0.551954,0.000705,0.188108,0.000000,1.139874,0.877290
1767066190.120817,13,-0.134641,-0.028108,0.629997,0.542110,0.632801,-0.024487,0.552341,-0.135158,-0.028959,0.630623,0.541441,0.632151,-0.023178,0.553796,0.001176,0.248390,0.000000,1.690976,0.591374
1767066190.154433,10,-0.134571,-0.028128,0.629390,0.542174,0.632523,-0.023913,0.552621,-0.133931,-0.027652,0.627168,0.543095,0.632348,-0.022988,0.551956,0.002360,0.169082,0.000000,1.155326,0.865557
1767066190.154433,13,-0.134571,-0.028128,0.629390,0.542174,0.632523,-0.023913,0.552621,-0.135329,-0.028856,0.631170,0.541038,0.631952,-0.023547,0.554401,0.002067,0.254172,0.000000,1.659122,0.602729
1767066190.187750,10,-0.134377,-0.028164,0.628648,0.542042,0.632939,-0.023657,0.552286,-0.133527,-0.027617,0.626525,0.542600,0.634087,-0.024250,0.550392,0.002352,0.270401,0.000000,1.195049,0.836786
1767066190.187750,13,-0.134377,-0.028164,0.628648,0.542042,0.632939,-0.023657,0.552286,-0.134863,-0.028787,0.629368,0.541152,0.632791,-0.022430,0.553378,0.001069,0.214746,0.000000,1.208503,0.827470
1767066190.221245,10,-0.134539,-0.028180,0.629203,0.542144,0.632689,-0.023665,0.552472,-0.134003,-0.027662,0.627916,0.542848,0.632626,-0.023991,0.551837,0.001488,0.115225,0.000000,1.186428,0.842866
1767066190.221245,13,-0.134539,-0.028180,0.629203,0.542144,0.632689,-0.023665,0.552472,-0.135671,-0.028953,0.632307,0.541442,0.632041,-0.023225,0.553918,0.003394,0.204864,0.000000,1.680831,0.594944
1767066190.254738,10,-0.134656,-0.028169,0.629471,0.542183,0.632424,-0.023807,0.552730,-0.134098,-0.027568,0.627810,0.542816,0.632149,-0.024539,0.552392,0.001852,0.121623,0.000000,1.247817,0.801399
1767066190.254738,13,-0.134656,-0.028169,0.629471,0.542183,0.632424,-0.023807,0.552730,-0.135671,-0.028953,0.632307,0.541442,0.632041,-0.023225,0.553918,0.003113,0.179239,0.000000,1.680831,0.594944
1767066190.287998,10,-0.134667,-0.028091,0.630001,0.541865,0.632595,-0.024453,0.552819,-0.134220,-0.027313,0.630124,0.541258,0.633196,-0.027519,0.552580,0.000906,0.365776,0.000000,1.200025,0.833316
1767066190.287998,13,-0.134667,-0.028091,0.630001,0.541865,0.632595,-0.024453,0.552819,-0.135282,-0.028946,0.631018,0.541760,0.632275,-0.022224,0.553380,0.001464,0.266214,0.000000,1.587185,0.630046
1767066190.321612,10,-0.134558,-0.028134,0.629469,0.542205,0.632771,-0.024258,0.552292,-0.133936,-0.027575,0.627701,0.542841,0.632926,-0.025268,0.551443,0.001956,0.168813,0.000000,1.248112,0.801210
1767066190.321612,13,-0.134558,-0.028134,0.629469,0.542205,0.632771,-0.024258,0.552292,-0.135149,-0.028980,0.630652,0.542315,0.633060,-0.022349,0.551933,0.001570,0.225418,0.000000,1.674211,0.597296
1767066190.354994,10,-0.134642,-0.028168,0.629483,0.542184,0.632535,-0.023582,0.552612,-0.133931,-0.027652,0.627168,0.543095,0.632348,-0.022988,0.551956,0.002476,0.147063,0.000000,1.155326,0.865557
1767066190.354994,13,-0.134642,-0.028168,0.629483,0.542184,0.632535,-0.023582,0.552612,-0.135806,-0.028953,0.632693,0.540872,0.632108,-0.022446,0.554430,0.003503,0.292144,0.000000,1.584988,0.630920
1767066190.388486,10,-0.134749,-0.028145,0.629655,0.542324,0.632124,-0.023657,0.552942,-0.134268,-0.027439,0.628048,0.542771,0.631081,-0.025088,0.553630,0.001819,0.223625,0.000000,1.170978,0.853987
1767066190.388486,13,-0.134749,-0.028145,0.629655,0.542324,0.632124,-0.023657,0.552942,-0.135636,-0.029042,0.632194,0.542117,0.632351,-0.021951,0.552956,0.002835,0.198628,0.000000,1.571377,0.636385
1767066190.421982,10,-0.134641,-0.028109,0.629337,0.542192,0.632202,-0.024167,0.552959,-0.133958,-0.027438,0.627452,0.542141,0.632451,-0.025822,0.552650,0.002113,0.195140,0.000000,1.238680,0.807311
1767066190.421982,13,-0.134641,-0.028109,0.629337,0.542192,0.632202,-0.024167,0.552959,-0.135291,-0.028904,0.631092,0.541888,0.632096,-0.023435,0.553409,0.002034,0.105096,0.000000,1.613445,0.619792
1767066190.455237,10,-0.134508,-0.028047,0.629596,0.541746,0.632907,-0.024880,0.552559,-0.133737,-0.027306,0.629010,0.540798,0.634817,-0.028258,0.551131,0.001220,0.486146,0.000000,1.130543,0.884531
1767066190.455237,13,-0.134508,-0.028047,0.629596,0.541746,0.632907,-0.024880,0.552559,-0.135282,-0.028946,0.631018,0.541760,0.632275,-0.022224,0.553380,0.001851,0.326687,0.000000,1.587185,0.630046
1767066190.488861,10,-0.134546,-0.028097,0.629647,0.542056,0.632983,-0.023738,0.552218,-0.134035,-0.027618,0.628551,0.542680,0.632924,-0.023537,0.551680,0.001300,0.097324,0.000000,1.080509,0.925490
1767066190.488861,13,-0.134546,-0.028097,0.629647,0.542056,0.632983,-0.023738,0.552218,-0.135397,-0.028928,0.631396,0.542061,0.633293,-0.020591,0.551983,0.002115,0.363309,0.000000,1.607542,0.622068
1767066190.522301,10,-0.134754,-0.028108,0.630512,0.541970,0.633017,-0.024267,0.552240,-0.134348,-0.027450,0.630408,0.541931,0.633653,-0.026892,0.551427,0.000780,0.323234,0.000000,1.189080,0.840986
1767066190.522301,13,-0.134754,-0.028108,0.630512,0.541970,0.633017,-0.024267,0.552240,-0.135754,-0.029003,0.632573,0.541775,0.632267,-0.022283,0.553374,0.002459,0.276496,0.000000,1.575068,0.634893
1767066190.555728,10,-0.134609,-0.028149,0.629579,0.542287,0.632725,-0.023467,0.552298,-0.133931,-0.027652,0.627168,0.543095,0.632348,-0.022988,0.551956,0.002553,0.122423,0.000000,1.155326,0.865557
1767066190.555728,13,-0.134609,-0.028149,0.629579,0.542287,0.632725,-0.023467,0.552298,-0.135165,-0.028881,0.630647,0.542125,0.632398,-0.021859,0.552898,0.001409,0.201139,0.000000,1.490083,0.671103
1767066190.589233,10,-0.134534,-0.028070,0.629042,0.542069,0.632357,-0.023711,0.552923,-0.134120,-0.027432,0.627558,0.542117,0.631671,-0.025091,0.553598,0.001667,0.192845,0.000000,1.229557,0.813301
1767066190.589233,13,-0.134534,-0.028070,0.629042,0.542069,0.632357,-0.023711,0.552923,-0.134940,-0.028779,0.629882,0.541367,0.632237,-0.022496,0.553798,0.001171,0.189947,0.000000,1.712868,0.583816
1767066190.622554,10,-0.134693,-0.028074,0.629430,0.542263,0.632015,-0.023737,0.553122,-0.134268,-0.027439,0.628048,0.542771,0.631081,-0.025088,0.553630,0.001579,0.205493,0.000000,1.170978,0.853987
1767066190.622554,13,-0.134693,-0.028074,0.629430,0.542263,0.632015,-0.023737,0.553122,-0.135656,-0.028975,0.632257,0.542117,0.632325,-0.021918,0.552986,0.003119,0.212650,0.000000,1.641354,0.609253
1767066190.656173,10,-0.134682,-0.028058,0.629756,0.542036,0.632070,-0.023986,0.553271,-0.134274,-0.027473,0.629414,0.541696,0.632184,-0.024805,0.553438,0.000791,0.104246,0.000000,1.066286,0.937835
1767066190.656173,13,-0.134682,-0.028058,0.629756,0.542036,0.632070,-0.023986,0.553271,-0.135293,-0.028937,0.631093,0.541861,0.632059,-0.023476,0.553477,0.001713,0.066112,0.000000,1.674774,0.597095
1767066190.689548,10,-0.134603,-0.028098,0.629563,0.541926,0.632478,-0.024233,0.552902,-0.133885,-0.027520,0.627893,0.542093,0.633523,-0.025967,0.551461,0.001907,0.285369,0.000000,1.264843,0.790612
1767066190.689548,13,-0.134603,-0.028098,0.629563,0.541926,0.632478,-0.024233,0.552902,-0.135399,-0.028975,0.631393,0.541383,0.632223,-0.022587,0.553794,0.002180,0.225296,0.000000,1.717022,0.582404
1767066190.722972,10,-0.134727,-0.028050,0.630015,0.541866,0.632187,-0.024395,0.553287,-0.134375,-0.027440,0.629479,0.542317,0.631707,-0.025654,0.553336,0.000885,0.162903,0.000000,1.088764,0.918473
1767066190.722972,13,-0.134727,-0.028050,0.630015,0.541866,0.632187,-0.024395,0.553287,-0.135571,-0.028872,0.631942,0.540979,0.632024,-0.022955,0.554400,0.002258,0.232684,0.000000,1.678332,0.595830
1767066190.756549,10,-0.134617,-0.028096,0.629747,0.542070,0.632609,-0.023944,0.552624,-0.133981,-0.027626,0.628443,0.542706,0.633689,-0.024216,0.550747,0.001526,0.260514,0.000000,1.077848,0.927775
1767066190.756549,13,-0.134617,-0.028096,0.629747,0.542070,0.632609,-0.023944,0.552624,-0.135274,-0.028873,0.630992,0.541758,0.632306,-0.022226,0.553348,0.001607,0.219396,0.000000,1.540728,0.649044
1767066190.789799,10,-0.134616,-0.028117,0.629589,0.542396,0.632669,-0.024029,0.552231,-0.134229,-0.027512,0.628536,0.542544,0.632481,-0.025504,0.552235,0.001274,0.171197,0.000000,1.200780,0.832792
1767066190.789799,13,-0.134616,-0.028117,0.629589,0.542396,0.632669,-0.024029,0.552231,-0.135143,-0.028996,0.630670,0.543130,0.633097,-0.022254,0.551092,0.001489,0.260560,0.000000,1.644830,0.607966
1767066190.823422,10,-0.134692,-0.028074,0.629865,0.541948,0.632457,-0.024260,0.552903,-0.134224,-0.027398,0.628943,0.541696,0.632249,-0.025648,0.553324,0.001235,0.170315,0.000000,1.189720,0.840534
1767066190.823422,13,-0.134692,-0.028074,0.629865,0.541948,0.632457,-0.024260,0.552903,-0.135529,-0.028935,0.631811,0.540992,0.632125,-0.022971,0.554272,0.002286,0.244800,0.000000,1.687315,0.592658
1767066190.856802,10,-0.134578,-0.028135,0.629323,0.542217,0.632555,-0.023385,0.552565,-0.133870,-0.027684,0.627172,0.543126,0.632949,-0.022394,0.551260,0.002310,0.219426,0.000000,1.150842,0.868929
1767066190.856802,13,-0.134578,-0.028135,0.629323,0.542217,0.632555,-0.023385,0.552565,-0.135274,-0.028873,0.630992,0.541758,0.632306,-0.022226,0.553348,0.001953,0.171124,0.000000,1.540728,0.649044
1767066190.890236,10,-0.134580,-0.028126,0.629099,0.542194,0.632294,-0.023334,0.552888,-0.133953,-0.027516,0.626916,0.542400,0.631873,-0.023535,0.553159,0.002351,0.066190,0.000000,1.136770,0.879686
1767066190.890236,13,-0.134580,-0.028126,0.629099,0.542194,0.632294,-0.023334,0.552888,-0.135533,-0.029025,0.631862,0.541813,0.632132,-0.022870,0.553466,0.003058,0.097255,0.000000,1.719794,0.581465
1767066190.923721,10,-0.134508,-0.028051,0.629514,0.542005,0.632745,-0.024342,0.552515,-0.134240,-0.027448,0.630406,0.541932,0.633664,-0.026940,0.551411,0.001109,0.340285,0.000000,1.185104,0.843808
1767066190.923721,13,-0.134508,-0.028051,0.629514,0.542005,0.632745,-0.024342,0.552515,-0.134715,-0.028721,0.629217,0.541550,0.632768,-0.023650,0.552963,0.000762,0.107942,0.000000,1.654211,0.604518
1767066190.957079,10,-0.134410,-0.028100,0.629346,0.542202,0.633073,-0.024621,0.551933,-0.133891,-0.027501,0.628635,0.541807,0.633916,-0.025637,0.551306,0.001065,0.173514,0.000000,1.217416,0.821412
1767066190.957079,13,-0.134410,-0.028100,0.629346,0.542202,0.633073,-0.024621,0.551933,-0.134905,-0.029043,0.629949,0.543320,0.632854,-0.024023,0.551110,0.001224,0.175027,0.000000,1.685016,0.593466
1767066190.990673,10,-0.134590,-0.028085,0.629929,0.542355,0.632622,-0.024861,0.552288,-0.134518,-0.027457,0.630335,0.542767,0.631937,-0.026658,0.552583,0.000751,0.227917,0.000000,1.177008,0.849612
1767066190.990673,13,-0.134590,-0.028085,0.629929,0.542355,0.632622,-0.024861,0.552288,-0.135092,-0.028905,0.630690,0.542229,0.632262,-0.023103,0.552900,0.001226,0.217724,0.000000,1.601706,0.624334
1767066191.024043,10,-0.134464,-0.028028,0.629760,0.541966,0.633214,-0.025329,0.551971,-0.133666,-0.027342,0.628413,0.541020,0.634994,-0.028102,0.550718,0.001709,0.418255,0.000000,1.066961,0.937241
1767066191.024043,13,-0.134464,-0.028028,0.629760,0.541966,0.633214,-0.025329,0.551971,-0.135401,-0.028960,0.631444,0.542222,0.632267,-0.022461,0.552928,0.002141,0.364335,0.000000,1.664262,0.600867
1767066191.057483,10,-0.134618,-0.028094,0.630101,0.542246,0.632997,-0.024925,0.551963,-0.134182,-0.027578,0.629339,0.543158,0.633158,-0.025639,0.550847,0.001019,0.185188,0.000000,1.237597,0.808017
1767066191.057483,13,-0.134618,-0.028094,0.630101,0.542246,0.632997,-0.024925,0.551963,-0.135532,-0.028920,0.631863,0.541831,0.632169,-0.022843,0.553407,0.002150,0.309078,0.000000,1.630672,0.613244
1767066191.090969,10,-0.134643,-0.028071,0.629968,0.542034,0.632626,-0.024839,0.552600,-0.134224,-0.027398,0.628943,0.541696,0.632249,-0.025648,0.553324,0.001295,0.137258,0.000000,1.189720,0.840534
1767066191.090969,13,-0.134643,-0.028071,0.629968,0.542034,0.632626,-0.024839,0.552600,-0.135299,-0.028977,0.631117,0.541890,0.632066,-0.023433,0.553442,0.001604,0.199085,0.000000,1.694594,0.590112
1767066191.124237,10,-0.134639,-0.028109,0.630154,0.542169,0.632968,-0.024427,0.552094,-0.134003,-0.027568,0.629165,0.542438,0.634035,-0.025225,0.550567,0.001294,0.234258,0.000000,1.030918,0.970009
1767066191.124237,13,-0.134639,-0.028109,0.630154,0.542169,0.632968,-0.024427,0.552094,-0.135622,-0.029043,0.632152,0.542165,0.632365,-0.021901,0.552894,0.002415,0.311435,0.000000,1.607515,0.622078
1767066191.157853,10,-0.134585,-0.028055,0.629872,0.541753,0.632809,-0.024726,0.552670,-0.134061,-0.027404,0.628834,0.541721,0.633032,-0.026379,0.552371,0.001332,0.194232,0.000000,1.189196,0.840905
1767066191.157853,13,-0.134585,-0.028055,0.629872,0.541753,0.632809,-0.024726,0.552670,-0.135187,-0.028838,0.630674,0.540588,0.632037,-0.023293,0.554753,0.001272,0.331075,0.000000,1.653655,0.604721
1767066191.191233,10,-0.134885,-0.028142,0.630584,0.542054,0.632423,-0.024363,0.552834,-0.134518,-0.027555,0.629600,0.542997,0.631686,-0.025615,0.552694,0.001204,0.199087,0.000000,1.266618,0.789504
1767066191.191233,13,-0.134885,-0.028142,0.630584,0.542054,0.632423,-0.024363,0.552834,-0.136017,-0.029091,0.633414,0.541671,0.632295,-0.021738,0.553465,0.003192,0.312896,0.000000,1.635002,0.611620
1767066191.224797,10,-0.134843,-0.028169,0.630268,0.542135,0.632438,-0.023945,0.552755,-0.134062,-0.027596,0.627894,0.542828,0.632678,-0.023947,0.551800,0.002564,0.137938,0.000000,1.115955,0.896093
1767066191.224797,13,-0.134843,-0.028169,0.630268,0.542135,0.632438,-0.023945,0.552755,-0.135886,-0.029068,0.632992,0.541365,0.632132,-0.022694,0.553912,0.003052,0.217198,0.000000,1.628847,0.613931
1767066191.258221,10,-0.134886,-0.028152,0.630362,0.542187,0.632095,-0.024418,0.553076,-0.134337,-0.027413,0.628758,0.542554,0.631309,-0.026094,0.553537,0.001849,0.222633,0.000000,1.219975,0.819689
1767066191.258221,13,-0.134886,-0.028152,0.630362,0.542187,0.632095,-0.024418,0.553076,-0.135683,-0.029062,0.632626,0.541857,0.632151,-0.023580,0.553373,0.002566,0.108846,0.000000,1.564934,0.639005
1767066191.291468,10,-0.135095,-0.028109,0.631388,0.542108,0.632051,-0.024865,0.553184,-0.135040,-0.027339,0.632504,0.541929,0.631726,-0.027999,0.553580,0.001357,0.364518,0.000000,1.177004,0.849614
1767066191.291468,13,-0.135095,-0.028109,0.631388,0.542108,0.632051,-0.024865,0.553184,-0.135636,-0.029042,0.632194,0.542117,0.632351,-0.021951,0.552956,0.001346,0.336667,0.000000,1.571377,0.636385
1767066191.325104,10,-0.134713,-0.028076,0.629861,0.542040,0.632115,-0.024512,0.553193,-0.133955,-0.027485,0.627390,0.542264,0.632288,-0.024319,0.552784,0.002652,0.061148,0.000000,1.171324,0.853735
1767066191.325104,13,-0.134713,-0.028076,0.629861,0.542040,0.632115,-0.024512,0.553193,-0.134937,-0.028877,0.629917,0.541498,0.632053,-0.023735,0.553828,0.000833,0.130879,0.000000,1.742874,0.573765
1767066191.358485,10,-0.134638,-0.028082,0.629340,0.542387,0.631771,-0.024110,0.553263,-0.134407,-0.027569,0.628404,0.543445,0.630782,-0.023805,0.553367,0.001092,0.170057,0.000000,1.167634,0.856433
1767066191.358485,13,-0.134638,-0.028082,0.629340,0.542387,0.631771,-0.024110,0.553263,-0.134800,-0.028844,0.629477,0.541885,0.632181,-0.023355,0.553319,0.000790,0.114237,0.000000,1.696446,0.589468
1767066191.391967,10,-0.134723,-0.028038,0.630214,0.542010,0.632212,-0.024764,0.553100,-0.134535,-0.027385,0.631250,0.541631,0.633217,-0.027181,0.552208,0.001239,0.319924,0.000000,1.147303,0.871610
1767066191.391967,13,-0.134723,-0.028038,0.630214,0.542010,0.632212,-0.024764,0.553100,-0.135199,-0.028897,0.630754,0.541429,0.632050,-0.023163,0.553924,0.001120,0.217536,0.000000,1.692029,0.591006
1767066191.425484,10,-0.134623,-0.027991,0.630191,0.541860,0.632738,-0.025008,0.552635,-0.134227,-0.027339,0.630240,0.541242,0.633717,-0.026900,0.552029,0.000765,0.263545,0.000000,1.064252,0.939627
1767066191.425484,13,-0.134623,-0.027991,0.630191,0.541860,0.632738,-0.025008,0.552635,-0.134967,-0.028829,0.630067,0.542307,0.632874,-0.022982,0.552128,0.000914,0.245286,0.000000,1.547789,0.646083
1767066191.458803,10,-0.134460,-0.028014,0.629864,0.541555,0.633294,-0.025033,0.552296,-0.133596,-0.027429,0.628361,0.541051,0.635094,-0.026662,0.550644,0.001830,0.341408,0.000000,1.108874,0.901815
1767066191.458803,13,-0.134460,-0.028014,0.629864,0.541555,0.633294,-0.025033,0.552296,-0.135399,-0.028975,0.631393,0.541383,0.632223,-0.022587,0.553794,0.002035,0.351366,0.000000,1.717022,0.582404
1767066191.492342,10,-0.134506,-0.028099,0.629493,0.541982,0.632967,-0.024303,0.552285,-0.133792,-0.027522,0.626811,0.542426,0.632648,-0.024264,0.552215,0.002835,0.063326,0.000000,1.150480,0.869203
1767066191.492342,13,-0.134506,-0.028099,0.629493,0.541982,0.632967,-0.024303,0.552285,-0.135632,-0.029117,0.632457,0.542602,0.632455,-0.022208,0.552349,0.003330,0.257211,0.000000,1.639041,0.610113
1767066191.525760,10,-0.134694,-0.028078,0.629983,0.542198,0.632454,-0.023689,0.552686,-0.134559,-0.027480,0.629930,0.542349,0.630884,-0.024063,0.554314,0.000615,0.263268,0.000000,1.118563,0.894004
1767066191.525760,13,-0.134694,-0.028078,0.629983,0.542198,0.632454,-0.023689,0.552686,-0.135313,-0.028868,0.631179,0.542612,0.633154,-0.021376,0.551572,0.001561,0.308604,0.000000,1.566360,0.638423
1767066191.559252,10,-0.134682,-0.028130,0.629679,0.542195,0.632316,-0.023695,0.552846,-0.134098,-0.027568,0.627810,0.542816,0.632149,-0.024539,0.552392,0.002037,0.132286,0.000000,1.247817,0.801399
1767066191.559252,13,-0.134682,-0.028130,0.629679,0.542195,0.632316,-0.023695,0.552846,-0.135420,-0.028979,0.631461,0.541371,0.632148,-0.022605,0.553891,0.002107,0.198085,0.000000,1.636247,0.611155
1767066191.592733,10,-0.134649,-0.028158,0.629996,0.542106,0.632826,-0.023426,0.552362,-0.133993,-0.027658,0.629080,0.542489,0.634159,-0.023770,0.550440,0.001233,0.274490,0.000000,1.114676,0.897122
1767066191.592733,13,-0.134649,-0.028158,0.629996,0.542106,0.632826,-0.023426,0.552362,-0.135563,-0.028983,0.632148,0.541251,0.632355,-0.022081,0.553793,0.002479,0.251276,0.000000,1.690058,0.591696
1767066191.625982,10,-0.134672,-0.028195,0.629815,0.542589,0.632459,-0.023283,0.552314,-0.134142,-0.027663,0.628129,0.543615,0.632232,-0.023803,0.551543,0.001846,0.160839,0.000000,1.221147,0.818902
1767066191.625982,13,-0.134672,-0.028195,0.629815,0.542589,0.632459,-0.023283,0.552314,-0.135458,-0.029015,0.631734,0.542568,0.631707,-0.022151,0.553241,0.002230,0.188520,0.000000,1.688343,0.592297
1767066191.659606,10,-0.134568,-0.028140,0.629575,0.542277,0.632697,-0.023828,0.552324,-0.133846,-0.027429,0.628065,0.542004,0.633528,-0.026224,0.551530,0.001819,0.306168,0.000000,1.217046,0.821661
1767066191.659606,13,-0.134568,-0.028140,0.629575,0.542277,0.632697,-0.023828,0.552324,-0.135282,-0.028946,0.631018,0.541760,0.632275,-0.022224,0.553380,0.001800,0.233030,0.000000,1.587185,0.630046
1767066191.692984,10,-0.134611,-0.028154,0.630095,0.542146,0.633131,-0.023662,0.551962,-0.134035,-0.027605,0.629755,0.542214,0.634547,-0.024746,0.550219,0.000865,0.285791,0.000000,1.153025,0.867284
1767066191.692984,13,-0.134611,-0.028154,0.630095,0.542146,0.633131,-0.023662,0.551962,-0.135514,-0.028956,0.631762,0.541666,0.632409,-0.021664,0.553342,0.002059,0.295538,0.000000,1.613732,0.619682
1767066191.726482,10,-0.134673,-0.028073,0.630259,0.541766,0.632755,-0.024389,0.552735,-0.134427,-0.027305,0.630268,0.541202,0.632399,-0.026768,0.553584,0.000806,0.299376,0.000000,1.210692,0.825974
1767066191.726482,13,-0.134673,-0.028073,0.630259,0.541766,0.632755,-0.024389,0.552735,-0.135158,-0.028959,0.630623,0.541441,0.632151,-0.023178,0.553796,0.001074,0.200446,0.000000,1.690976,0.591374
